sender,message
ohad, ?
ohad, כן
ohad, אתה בבית?
ohad, אני בא לפיפא
ohad, אלנבי
ohad, אורגינל באלנבי
ohad, אבל אני לא בא
ohad, עייף מלפייס?
ohad, או ששיחקת עד עכשיו כדורגל?
ohad, באוטו
ohad, חצי הלכנו לאכול
ohad, חצי הלכו להשתגע
ohad, <‎image omitted>
ohad, ברור
ohad, אני מהנורמלים
ohad, <‎image omitted>
ohad, אלגו שאלה 1
ohad, בראש
ohad, לא יצאתי היום
ohad, כן בטח
ohad, כן הם עבדו על אנשים
ohad, חחחחח
ohad, מינוס 5 אהה
ohad, אתם עושים אלגו?
ohad, בלאגן
ohad, אז ויתרתם עליה
ohad, שלחחחחח
ohad, את 3
ohad, שלחחח
ohad, עזוב אותי מ2
ohad, ב3 אני בשוונג כבר
ohad, מה הנוסחה
ohad, ממתי נהיה לך כתב של בן זונה?
ohad, כשאתה מחרטט
ohad, New Doc 19.pdf • ‎14 pages <‎document omitted>
ohad, 2-4 הפעלה אם לא אתה מת
ohad, יאללה לילה טוה
ohad, ב
ohad, למה לא הערת אותי
ohad, תודה אבל לא תודה
ohad, 3 אצלך?
ohad, מה עשיתם בתרגול?
ohad, משהו מגניב?
ohad, מעבדה יעני או תרגול
ohad, איזה יופי
ohad, כאילו אין לי מה לעשות
ohad, לא נגמר האוטינטיקציה
ohad, היום המשעמם הגיע
ohad, אולו הרווחתם את הגבר בחמישי
ohad, אולי
ohad, בדיקה פרונטלית
ohad, יום שני הבא זורם?
ohad, חחחחחחח
ohad, איפה זה
ohad, מתי אתה לומד?
ohad, בשני
ohad, <‎image omitted>
ohad, סעמק
ohad, ב16 אני לא יכול
ohad, וב17 מלא
ohad, או שנחכה שיפתחו עוד
ohad, שלישי ורביעי
ohad, זה ל1 ו2
ohad, כן
ohad, נחכה שיפתחו עוד בקיצור
ohad, תאכל בינתיים חחח
ohad, מערך של מצביעים או של סרטאקט?
ohad, סבבה
ohad, ++ מעלה בגודל
ohad, וה- מחסר בגודל
ohad, כן
ohad, איפה אתה קקה
ohad, אתה לא בא לפנינה?
ohad, בסדר
ohad, אתה בא לפה?
ohad, אין טעם
ohad," איזה שאלה הם בדקו,"
ohad, ?
ohad, 1
ohad, <‎image omitted>
ohad, 2227
ohad, איפה אתה?
ohad, אני בבית
ohad, מה אתה צריך
ohad, לפני שאני שוטף את הג'יפה
ohad, מה זה אומר
ohad, טוב
ohad, מנסה
ohad, <‎image omitted>
ohad, זה בלאגן הוא דורש יותר מדי לשיכור ב5 בבוקר
ohad, לא יש פה את זכ
ohad, <‎image omitted>
ohad, מה זההכ
ohad, <‎image omitted>
ohad, ואת זהה
ohad, חלאס  שיעזבו איתי
ohad, ו.י
ohad, אותי
ohad, וואלה עובד קנסל
ohad, לא האמנתי
ohad, נו מה עכשיו
ohad, <‎image omitted>
ohad, <‎image omitted>
ohad, תמתין
ohad, כן
ohad, אבל זה הישן לפני השינוים של קורן
ohad, מה אתה ער יהומו
ohad, מחר ב11 רכבת
ohad, מה חחחחחחח
ohad, לא מקיאים
ohad, בלי שמוכטות על הרצפה
ohad, ונייר רטוב על הקיר
ohad, יאללה ביי סטלה
ohad, להיות איתה פרק 8
ohad, חינם בvod
ohad, <‎image omitted>
ohad, טונייט אהה?
ohad, זהו אתה נדפקת
ohad, עזוב אותי שמו לנהג טרקטור אתמול משהו בכוס
ohad, זהו התחילה הרדיפה אחרי לקוחות
ohad, שים בפייסבוק באינסטגרם
ohad, ותחזור לעבוד על הסדנא
ohad, תשבע
ohad, וואוו חשבתי שהיחצנים האלה משקיעים
ohad, הכל עבודה בעיניים תאמין לי
ohad, גם הבחורות בתמונות זה מקלקר
ohad, אתה צריך להביא מספר מסויים של אנשים היום?
ohad, לא משנה להם כמה אנשים אתה מביא?
ohad, כאילו יש מצב שתביא 3 ולאף אחד לא יהיה אכפת
ohad, שלח הודעה לאנשים שגם ככה יוצאים לליצמן ותגיד להם שיגידו את השם שלך
ohad, ענבר פינשטיין
ohad, תתחיל משם
ohad, 7000 שקל שולחן
ohad, סגרת יומית
ohad, חחח הרגועים
ohad, מזל שלא החלפתי מצעים בחמישי
ohad, סבבה
ohad, איך היה אתמול?
ohad, שתיתם אצלנו ?
ohad, מה הקשר הרעל הזה
ohad, הצלחת להפיל את קורן וחברים שלו בפח אהה
ohad, אתה גם שם?
ohad, אצל המתחרים בשלוותא
ohad, סתם
ohad, ארומה והביתה
ohad, הבאת הרבה אנשים?
ohad, מה לא כל כך יבן זונה
ohad, זה 200 שקל
ohad, על כלום
ohad, איזה חוצפן
ohad, אתה מקבל בעשירי?
ohad, זהו אז ניפגש מחר בערב
ohad, אתה לא תבוא בבוקר
ohad, כן אתה עכשיו דופק הסובל בטח
ohad, אהה יפה
ohad, כמו שצריך
ohad, זיינו לך את השכל?
ohad, למה אבל אתה יכול לעשות גם מהבית
ohad, אתה לא צריך להיות שם
ohad, תעבור על התיוג של הליצמן באינסטגרם
ohad, ותשלח להם דיירקטים
ohad, ככה עשו לנו
ohad, ראו שאנחנו יוצאים לתא וקיבלנו הודעות מיחצנים
ohad, יאללה
ohad, תעשה את זה
ohad, ו3 אחוז מהרווחים אליי
ohad, יבן זונה 30 אגורות על כל בן אדם
ohad, לא תרגיש בסוף החודש
ohad, עזוב אני פותח ליין משלי
ohad, כן
ohad, נרדמתי עד עכשיו סעמק
ohad, תגיד יש uc שנוספו?
ohad, ההגשה שבוע הבא
ohad, ?
ohad, סעמק
ohad, חשבתי עוד שבועיים
ohad, מה הוא הסביר על הperformance test בשיעור?
ohad, הוא אמר איך לממש את זה איזה כלים משהו
ohad, קראתי לא עזר
ohad, חחחחחחחחח
ohad, יאללה פתח פתח לי
ohad, דיברת עם אורי?
ohad, איזה זין
ohad, שמע זה סיפור מהתחת
ohad, מאיפה אני אביא את המבנה המחורבן הזה
ohad, שמע
ohad, יש את הcrank הזה
ohad, אבל הוא מסובך אחושרמוטה
ohad, הjmeter זה אחלה
ohad, תשיג לי רק את המבנה של http
ohad, זהו
ohad, מה אתה גנוב
ohad, תהיה גברי תריץ ווירשארק על הקליינט
ohad, שלח לי כמה
ohad, אין לי את הקליינא
ohad, ט
ohad, יש?
ohad, תנסה עם ווירשארק
ohad, כבדדדדד
ohad, זה לא עובד על http?
ohad, יעני אתה רואה שהוא מעביר משהו אבל זה לא קריא בעליל?
ohad, מה כלום?
ohad, שום דבר לא עובר
ohad, יופי תנפה רק את הhttp
ohad, תשאיר
ohad, ושלך לי את הcapture אחרי שהפעלת כמה פונקציות טובות
ohad, שלח
ohad, שמע באמת שאמא שלהם זונה
ohad, שלח את הקובץ של זה בפייסבוק
ohad, קיבלתי
ohad, מתי הרכבת
ohad, אם תצא עכשיו תספיק
ohad, יש לך עוד 10 דקות קו 5 לרכבת
ohad, מהתחנה מול מרכז מורים
ohad, מזיע
ohad, טוב אני מתפטר
ohad, פתחתי את זה
ohad, איך אפשר להבין משהו
ohad, איפה הפרמטרים
ohad, איפה כתוב לוגין
ohad, כן
ohad, connection token
ohad, אם זה מוצפן אכלתי אותה דוד
ohad, קיצור תעשה איזה false על הצפנה
ohad, מה זה החרא הזה
ohad, יש את tresi
ohad, רק 149 דולר
ohad, תמצא משקיעים
ohad, קיצור זה או הטרסי או קראנק
ohad, הוא לא נורמלי העומר הזה אהה
ohad, שיתקן לבד
ohad, מה הבעיה להוסיף ארגומנט
ohad, איך בקלרה?
ohad, כמה מצלצלים הכנסת לעובר ושב?
ohad, חחחחחחחחחח
ohad, נו
ohad, <‎image omitted>
ohad, לפעמין שאני עושה רגיסטר הוא נופל בפעולה הזו
ohad, מה תיקנת
ohad, מקודם הוא נופל על הפעם הראשונה
ohad, שמע גם לא אמרנו שלא מוסיפים יוזר לליגה שהוא נרשם
ohad, ויש add user שעושיפ רגיסטר
ohad, יעני לליגה
ohad, אוקיי
ohad, שמע שמוסיפים לליגה הוא מנסה לעשות notify ליוזר עצמו .אבל בגלל שאף אחד לא מחובר אז הוא לא מצליח להביא את הקונקשן והוא זורק את החרא הזה
ohad, ראיתי
ohad, זה מזיין את כולנו עכשיו
ohad, איך אתה מגיע מחר?
ohad, ניב או באוטו שלך יזים
ohad, ן
ohad, http
ohad, תוסיף את השורות האלה שנוכל לראות פירוט של הבעי
ohad, ה
ohad, בסדר
ohad, ושאני רושם בכרום
ohad, <‎image omitted>
ohad, בקוד
ohad, ?
ohad, סטופ וראן
ohad, זהו
ohad, לפני שעה זה עבד
ohad, אני אעשג
ohad, ה
ohad, כלום
ohad, לוחץ סטופ
ohad, ואחרי זה סטארט
ohad, מה עשית שתיקן את זה?
ohad, מה אתה טמבל
ohad, מה ההבדל
ohad, כולה כפתור
ohad, שאני עושה הוא לא נותן לי גם לגשת מהכרום
ohad, מה זה החרא הזה
ohad, אני עושה מהטלפון
ohad, איזה מעונות
ohad, אתה פשוט לוחץ ריסטארט?
ohad, מה זה החרא הזה
ohad, ולמה הם צריכים ריסטארט כל 3 דקות
ohad, שימציאו שמות חדשים
ohad, עוד פעם נאור
ohad, ולא נגעתי בכלום בראש
ohad, הוא מת
ohad, אולי הוא מקבל שגיאה
ohad, וזהו
ohad, בוא נגיש ככה
ohad, נו אין לנו זמן
ohad, יאללה חלאס
ohad, גם ירדן חן הגישה בלי תקשורת
ohad, בסדר נראה לו לוגין ושילך קיבינמאט
ohad, חחחחח
ohad, זה מסתדר עם הזמן נאור
ohad, זה כנראה בגלל עומס
ohad, כתבו על זה באתר של אמאזון
ohad, <‎image omitted>
ohad, <‎image omitted>
ohad, נו
ohad, אין לי כוח
ohad, יאללה תהנה עם עומר
ohad, אני בסטטיסטיקה
ohad, יש על המחשב שלך גול בסטטיסטיקה נכון?
ohad, זהו כיבית את הפלאפון?
ohad, אתה ער?
ohad, מייזלס
ohad, 18
ohad, לקורן נתקע הפיירפוקס חחחח
ohad, בגלל הריסט אתמול
ohad, יאללה קום זבל
ohad, יש דחייה
ohad, אמרתי לך אבטחה יום אחד
ohad, כן
ohad, ומחר אבטחה וביי
ohad, ושבת אלגן
ohad, ואז ראשון שני שלישי רביעי חמישי בוחן
ohad, וניצחנו
ohad, בהצלחה לשכונה
ohad, להה
ohad, אתם יושבים ביציעים נפרדים חח
ohad, צעיפים נפרדים
ohad, <‎image omitted>
ohad, מה הקשר חחחחחחחחחחח
ohad, יש מצב יש לך 13 אנשים ברשימות היום
ohad, אני מצפה לקבל את זה בסופר
ohad, אהה לא
ohad, בעצם מחר
ohad, בסדר לא נורא
ohad, תחנה מרכזית אשדוד
ohad, מיד לארומה סימול
ohad, ואחרי זה לישון על הכרס
ohad, כי מחר עבודה
ohad, מהמקדימים אהה
ohad, באת להצטלם עם השחקנים
ohad, של בני יהודה
ohad, מה אתה עושה היום?
ohad, אין יחצנים
ohad, בסוף אני אגמור בקלרה
ohad, מצדי ללכת לישון עכשיו לקום מחר
ohad, גם ככה קמתי ב8
ohad, בן אדם חרוץ
ohad, סבבה
ohad, סיימתי ב4
ohad, האירוע נגמר ב1
ohad, 12 וחצי
ohad, אחרי זה פתחו את המסעדה
ohad, רק פילשתי סכום ופיניתי שולחנות
ohad, והתחלקתי בטיפים עם כולם חחחחחח
ohad, לא
ohad, באירוע עבדתי
ohad, כאילו מילאתי סלטים והגשתי קפה ואוכל וכל החרא הזה
ohad, אני לא מכיר את התפריט או משהו אז לא לקחתי הזמנות
ohad, וסתם הייתי שם
ohad, זה מקום של לא רציניים כולם שם גנובים
ohad, זה גם מסעדה בתוך הבית מלון ליד הבית שלי
ohad, אז לא שוטפים רצפה ובקושי מנקים שולחנות
ohad, יאללה תפעיל את חרזי
ohad, בסדר תגיד לו 3 חינמים
ohad, או יותר
ohad, <‎image omitted>
ohad, לא יודע שאני מאונן על הסטורי של חברה שלו
ohad, יחצן בליצמן
ohad, חחחחחחחחחחחחחח
ohad, העברת בתפוצה של הקלרה
ohad, אתה יודע הכל
ohad, לא
ohad, בהסעה
ohad, בהסעה
ohad, אני אוכל
ohad, אוהד דאלי
ohad, יעקב
ohad, אורי
ohad, 316452929
ohad, יהודי
ohad, קיצור אני רושם לך מה שאתה לא יודע
ohad, שם סבא
ohad, אורי
ohad, דוד וולפסון 5/4
ohad, אשדוד אם לא זכרת
ohad, איפה אתה היום
ohad, וואוו
ohad, אלא אם שירה באה
ohad, אז עוד יותר וואוו
ohad, מתרגש לפני ראשון שני?
ohad, בוא תאסוף אותי
ohad, אני הולך לישון
ohad, ‎location
ohad, אורגינל
ohad, האמת שאני במצב רוח
ohad, אבל תהיה בדקת קריאה
ohad, תגיד
ohad, איפה חרזי
ohad, כן חחחחח
ohad, קלרינט
ohad, חזק
ohad, אני פה
ohad, הוא בא לשפ
ohad, פ
ohad, ם
ohad, למה אתה עצןב
ohad, לא יודע בבית
ohad, יופי
ohad, כמוני
ohad, ככה צריך
ohad, קיודש
ohad, סוני
ohad, וכרב
ohad, ס
ohad, נכון
ohad, תסמס לי שהם מגיעים
ohad, נעשה פה תרגיל
